Map,Desired Safe prob,Delay prob (Planning),Delay prob (Execution),Number of agents,Number of goals,Instance,Runtime,Offline Runtime,Online Runtime,Number Of Replans,Online Sum of Service Time,Offline Sum of Service Time,Number of Expands,Min Safe Prob,Algorithm
random-32-32-20,0.25,0.25,0.25,40,20,45,20.283,20.283,0,0,106,74,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,45,20.337,20.337,0,0,106,74,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,45,20.315,20.315,0,0,106,74,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,45,20.383,20.383,0,0,106,74,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,45,20.346,20.346,0,0,106,74,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,45,20.89,20.89,0,0,106,74,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,45,25.732,25.732,0,0,106,74,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,46,20.279,20.279,0,0,103,67,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,46,20.264,20.264,0,0,103,67,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,46,20.291,20.291,0,0,103,67,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,46,20.254,20.254,0,0,103,67,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,46,20.259,20.259,0,0,103,67,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,46,20.29,20.29,0,0,103,67,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,46,21.014,21.014,0,0,103,67,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,46,27.131,27.131,0,0,103,67,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,47,20.255,20.255,0,0,95,64,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,47,20.317,20.317,0,0,95,64,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,47,20.298,20.298,0,0,95,64,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,47,20.368,20.368,0,0,95,64,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,47,20.258,20.258,0,0,95,64,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,47,20.452,20.452,0,0,95,64,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,47,20.716,20.716,0,0,95,64,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,47,24.813,24.813,0,0,95,64,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,48,20.277,20.277,0,0,102,71,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,48,20.289,20.289,0,0,102,71,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,48,20.334,20.334,0,0,102,71,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,48,20.264,20.264,0,0,102,71,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,48,20.259,20.259,0,0,102,71,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,48,20.293,20.293,0,0,102,71,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,48,20.925,20.925,0,0,102,71,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,48,26.017,26.017,0,0,102,71,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,49,20.254,20.254,0,0,95,64,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,49,20.345,20.345,0,0,95,64,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,49,20.301,20.301,0,0,95,64,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,49,20.248,20.248,0,0,95,64,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,49,20.307,20.307,0,0,95,64,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,49,20.639,20.639,0,0,95,64,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,49,20.805,20.805,0,0,95,64,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,49,24.948,24.948,0,0,95,64,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,50,20.32,20.32,0,0,115,81,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,50,20.295,20.295,0,0,115,81,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,50,20.268,20.268,0,0,115,81,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,50,20.291,20.291,0,0,115,81,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,50,20.26,20.26,0,0,115,81,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,50,20.305,20.305,0,0,115,81,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,50,20.858,20.858,0,0,115,81,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,50,26.227,26.227,0,0,115,81,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,51,20.24,20.24,0,0,120,84,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,51,20.292,20.292,0,0,120,84,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,51,20.313,20.313,0,0,120,84,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,51,20.28,20.28,0,0,120,84,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,51,20.331,20.331,0,0,120,84,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,51,20.428,20.428,0,0,120,84,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,51,20.824,20.824,0,0,120,84,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,51,25.834,25.834,0,0,120,84,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,52,20.386,20.386,0,0,100,68,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,52,20.274,20.274,0,0,100,68,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,52,20.292,20.292,0,0,100,68,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,52,20.275,20.275,0,0,100,68,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,52,20.314,20.314,0,0,100,68,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,52,20.317,20.317,0,0,100,68,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,52,20.926,20.926,0,0,100,68,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,52,26.332,26.332,0,0,100,68,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,53,20.304,20.304,0,0,132,97,2,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,53,20.311,20.311,0,0,132,97,2,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,53,40.521,40.521,0,0,151,106,10,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,53,40.531,40.531,0,0,130,90,2,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,53,26.675,20.394,6.281,1,140,118,4,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,53,42.619,42.619,0,0,133,98,5,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,53,,,,,,,55,,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,53,,,,,,,6,,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,54,20.222,20.222,0,0,115,82,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,54,20.246,20.246,0,0,115,82,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,54,20.222,20.222,0,0,115,82,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,54,40.348,40.348,0,0,99,68,3,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,54,40.453,40.453,0,0,99,68,3,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,54,40.514,40.514,0,0,99,68,3,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,54,41.976,41.976,0,0,99,68,3,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,54,27.353,27.353,0,0,115,82,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,55,20.315,20.315,0,0,135,96,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,55,20.315,20.315,0,0,135,96,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,55,20.278,20.278,0,0,131,94,2,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,55,20.258,20.258,0,0,135,96,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,55,20.332,20.332,0,0,135,96,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,55,20.385,20.385,0,0,131,94,2,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,55,20.968,20.968,0,0,131,94,2,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,55,27.344,27.344,0,0,131,94,2,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,56,20.33,20.33,0,0,126,87,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,56,20.258,20.258,0,0,126,87,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,56,20.383,20.383,0,0,126,87,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,56,20.234,20.234,0,0,126,87,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,56,20.313,20.313,0,0,126,87,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,56,20.297,20.297,0,0,126,87,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,56,20.907,20.907,0,0,126,87,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,56,26.527,26.527,0,0,126,87,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,57,40.354,40.354,0,0,88,59,2,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,57,40.394,40.394,0,0,88,59,2,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,57,40.48,40.48,0,0,88,59,2,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,57,40.331,40.331,0,0,88,59,2,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,57,40.356,40.356,0,0,88,59,2,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,57,40.452,40.452,0,0,88,59,2,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,57,45.973,45.973,0,0,91,62,12,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,57,45.886,45.886,0,0,88,59,2,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,58,20.314,20.314,0,0,124,80,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,58,20.271,20.271,0,0,124,80,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,58,20.261,20.261,0,0,124,80,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,58,20.281,20.281,0,0,113,78,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,58,20.22,20.22,0,0,124,80,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,58,20.324,20.324,0,0,120,79,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,58,21.093,21.093,0,0,120,79,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,58,26.612,26.612,0,0,124,80,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,59,40.406,40.406,0,0,125,86,2,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,59,40.472,40.472,0,0,125,86,2,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,59,40.389,40.389,0,0,125,86,2,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,59,40.462,40.462,0,0,125,86,2,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,59,40.504,40.504,0,0,125,86,2,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,59,40.522,40.522,0,0,125,86,2,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,59,40.972,40.972,0,0,125,86,2,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,59,46.47,46.47,0,0,125,86,2,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,60,20.273,20.273,0,0,92,59,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,60,20.253,20.253,0,0,92,59,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,60,20.256,20.256,0,0,92,59,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,60,20.274,20.274,0,0,92,59,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,60,20.318,20.318,0,0,92,59,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,60,20.355,20.355,0,0,92,59,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,60,20.719,20.719,0,0,92,59,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,60,24.827,24.827,0,0,92,59,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,61,20.331,20.331,0,0,127,92,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,61,20.291,20.291,0,0,127,92,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,61,20.278,20.278,0,0,127,92,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,61,20.298,20.298,0,0,128,88,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,61,20.255,20.255,0,0,128,88,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,61,20.312,20.312,0,0,128,88,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,61,20.956,20.956,0,0,128,88,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,61,26.947,26.947,0,0,128,88,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,62,20.224,20.224,0,0,117,82,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,62,20.239,20.239,0,0,117,82,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,62,20.241,20.241,0,0,117,82,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,62,20.243,20.243,0,0,117,82,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,62,20.288,20.288,0,0,117,82,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,62,20.298,20.298,0,0,117,82,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,62,20.847,20.847,0,0,117,82,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,62,26.058,26.058,0,0,117,82,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,63,20.291,20.291,0,0,118,80,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,63,20.349,20.349,0,0,118,80,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,63,20.371,20.371,0,0,118,80,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,63,20.494,20.494,0,0,118,80,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,63,20.386,20.386,0,0,118,80,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,63,20.522,20.522,0,0,118,80,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,63,20.961,20.961,0,0,118,80,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,63,26.949,26.949,0,0,118,80,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,64,23.57,20.26,3.31,1,143,102,2,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,64,23.728,20.266,3.462,1,143,102,2,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,64,23.759,20.242,3.517,1,143,102,2,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,64,,,,,,,6,,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,64,,,,,,,6,,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,64,,,,,,,6,,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,64,42.71,42.71,0,0,144,101,12,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,64,,,,,,,6,,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,65,20.292,20.292,0,0,95,64,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,65,20.276,20.276,0,0,95,64,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,65,20.272,20.272,0,0,95,64,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,65,20.281,20.281,0,0,95,64,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,65,20.279,20.279,0,0,95,64,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,65,20.274,20.274,0,0,95,64,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,65,20.705,20.705,0,0,95,64,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,65,24.856,24.856,0,0,95,64,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,66,20.269,20.269,0,0,107,73,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,66,20.252,20.252,0,0,107,73,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,66,20.292,20.292,0,0,107,73,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,66,20.258,20.258,0,0,107,73,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,66,20.353,20.353,0,0,107,73,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,66,20.312,20.312,0,0,107,73,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,66,41.816,41.816,0,0,105,73,3,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,66,52.714,52.714,0,0,105,73,3,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,67,20.311,20.311,0,0,136,97,2,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,67,20.365,20.365,0,0,136,97,2,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,67,20.287,20.287,0,0,136,97,2,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,67,20.253,20.253,0,0,136,97,2,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,67,20.252,20.252,0,0,136,97,2,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,67,20.368,20.368,0,0,136,97,2,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,67,20.98,20.98,0,0,136,97,2,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,67,27.882,27.882,0,0,136,97,2,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,68,20.316,20.316,0,0,154,107,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,68,20.269,20.269,0,0,154,107,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,68,20.25,20.25,0,0,154,107,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,68,20.428,20.428,0,0,157,107,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,68,20.373,20.373,0,0,170,118,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,68,20.394,20.394,0,0,154,107,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,68,21.163,21.163,0,0,154,107,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,68,31.362,31.362,0,0,170,118,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,69,20.249,20.249,0,0,118,81,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,69,20.207,20.207,0,0,118,81,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,69,20.233,20.233,0,0,118,81,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,69,20.293,20.293,0,0,118,81,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,69,20.36,20.36,0,0,118,81,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,69,20.3,20.3,0,0,118,81,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,69,21.007,21.007,0,0,118,81,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,69,27.589,27.589,0,0,118,81,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,70,20.3,20.3,0,0,147,106,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,70,20.347,20.347,0,0,147,106,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,70,20.309,20.309,0,0,155,113,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,70,20.329,20.329,0,0,155,113,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,70,40.869,40.869,0,0,147,107,29,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,70,,,,,,,790,,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,70,20.971,20.971,0,0,142,103,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,70,27.697,27.697,0,0,142,103,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,71,20.244,20.244,0,0,146,105,2,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,71,20.301,20.301,0,0,146,105,2,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,71,20.27,20.27,0,0,146,105,2,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,71,20.271,20.271,0,0,146,105,2,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,71,20.271,20.271,0,0,146,105,2,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,71,20.45,20.45,0,0,146,105,2,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,71,21.347,21.347,0,0,146,105,2,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,71,30.685,30.685,0,0,146,105,2,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,72,20.331,20.331,0,0,115,85,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,72,20.265,20.265,0,0,115,85,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,72,20.285,20.285,0,0,115,85,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,72,20.246,20.246,0,0,115,85,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,72,20.263,20.263,0,0,106,69,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,72,20.352,20.352,0,0,108,69,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,72,20.864,20.864,0,0,106,69,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,72,36.741,36.741,0,0,123,85,2,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,73,38.052,20.244,17.808,2,125,87,2.667,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,73,37.301,20.266,17.035,2,125,87,2.667,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,73,32.249,20.576,11.673,2,122,87,2,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,73,41.042,41.042,0,0,126,89,128,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,73,40.53,40.53,0,0,125,88,10,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,73,40.636,40.636,0,0,124,84,10,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,73,42.184,42.184,0,0,124,84,10,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,73,58.419,58.419,0,0,124,84,10,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,74,20.276,20.276,0,0,92,60,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,74,20.267,20.267,0,0,92,60,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,74,20.239,20.239,0,0,92,60,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,74,20.285,20.285,0,0,92,60,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,74,20.287,20.287,0,0,92,60,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,74,20.364,20.364,0,0,92,60,1,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,74,20.767,20.767,0,0,92,60,1,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,74,24.891,24.891,0,0,92,60,1,0.9999,RCbssTS
random-32-32-20,0.05,0.25,0.25,40,20,75,20.301,20.301,0,0,132,95,1,0.05,RCbssTS
random-32-32-20,0.25,0.25,0.25,40,20,75,20.312,20.312,0,0,132,95,1,0.25,RCbssTS
random-32-32-20,0.5,0.25,0.25,40,20,75,20.372,20.372,0,0,132,95,1,0.5,RCbssTS
random-32-32-20,0.8,0.25,0.25,40,20,75,20.277,20.277,0,0,127,91,1,0.8,RCbssTS
random-32-32-20,0.95,0.25,0.25,40,20,75,20.354,20.354,0,0,126,90,1,0.95,RCbssTS
random-32-32-20,0.99,0.25,0.25,40,20,75,20.418,20.418,0,0,127,91,2,0.99,RCbssTS
random-32-32-20,0.999,0.25,0.25,40,20,75,21.557,21.557,0,0,127,91,2,0.999,RCbssTS
random-32-32-20,0.9999,0.25,0.25,40,20,75,33.403,33.403,0,0,127,91,2,0.9999,RCbssTS
random-32-32-20,0.05,0.5,0.5,40,20,1,20.322,20.322,0,0,150,72,1,0.05,RCbssTS
random-32-32-20,0.25,0.5,0.5,40,20,1,20.271,20.271,0,0,150,72,1,0.25,RCbssTS
random-32-32-20,0.5,0.5,0.5,40,20,1,20.289,20.289,0,0,144,70,1,0.5,RCbssTS
random-32-32-20,0.8,0.5,0.5,40,20,1,20.279,20.279,0,0,144,70,1,0.8,RCbssTS
random-32-32-20,0.95,0.5,0.5,40,20,1,20.277,20.277,0,0,150,72,1,0.95,RCbssTS
